inferior	0.260	0.254	0.106
infernal	0.083	0.837	0.571
inferno	0.051	0.857	0.463
infidel	0.177	0.740	0.404
infidelity	0.062	0.777	0.392
infiltrate	0.408	0.745	0.587
infinite	0.724	0.583	0.735
infinity	0.516	0.459	0.805
infirmary	0.500	0.438	0.517
inflammatory	0.177	0.642	0.404
inflatable	0.510	0.510	0.400
inflation	0.219	0.792	0.508
influence	0.622	0.663	0.824
influential	0.899	0.688	0.944
influenza	0.271	0.718	0.321
info	0.750	0.330	0.642
inform	0.723	0.582	0.679
information	0.765	0.370	0.711
informative	0.812	0.419	0.741
informer	0.521	0.578	0.580
infrared	0.469	0.588	0.526
infusion	0.583	0.365	0.453
ingenious	0.760	0.690	0.891
inhabitant	0.604	0.356	0.519
inhalation	0.510	0.613	0.464
inhale	0.427	0.340	0.492
inhaler	0.408	0.500	0.349
inheritance	0.900	0.565	0.798
inhuman	0.107	0.660	0.492
inimitable	0.571	0.413	0.790
initiation	0.698	0.529	0.527
initiative	0.833	0.615	0.768
inject	0.406	0.735	0.596
injection	0.281	0.741	0.518
injustice	0.082	0.755	0.444
ink	0.471	0.408	0.235
inland	0.510	0.417	0.423
inner	0.551	0.216	0.443
innocence	0.802	0.260	0.307
innocent	0.729	0.206	0.340
innovation	0.949	0.680	0.890
innovative	0.880	0.640	0.830
innuendo	0.467	0.670	0.463
inquiry	0.541	0.420	0.536
insane	0.062	0.670	0.265
insanity	0.098	0.847	0.337
insatiable	0.375	0.656	0.558
inscrutable	0.459	0.541	0.613
insect	0.276	0.633	0.242
insecticide	0.188	0.598	0.430
insecurity	0.094	0.647	0.350
insensitive	0.219	0.471	0.302
inseparable	0.700	0.520	0.571
inside	0.612	0.404	0.472
insider	0.625	0.562	0.750
insight	0.613	0.363	0.649
insightful	0.664	0.691	0.713
insipid	0.214	0.250	0.241
insistent	0.552	0.635	0.701
insolence	0.115	0.731	0.402
insolent	0.112	0.663	0.343
insoluble	0.439	0.290	0.414
insomnia	0.198	0.611	0.373
insomniac	0.231	0.367	0.329
inspect	0.479	0.603	0.793
inspector	0.418	0.580	0.852
inspiration	0.938	0.600	0.779
inspirational	0.927	0.720	0.810
inspire	0.918	0.627	0.759
inspired	0.967	0.702	0.736
instability	0.177	0.760	0.353
installation	0.656	0.469	0.759
instant	0.766	0.454	0.554
instinct	0.771	0.602	0.642
institute	0.604	0.480	0.807
instruction	0.656	0.434	0.736
instructional	0.698	0.500	0.773
instructions	0.582	0.302	0.556
instructor	0.771	0.490	0.782
instrument	0.562	0.537	0.655
instrumental	0.740	0.472	0.647
instrumentalist	0.656	0.540	0.740
insular	0.531	0.426	0.465
insult	0.085	0.831	0.389
insulting	0.094	0.840	0.412
intangible	0.525	0.480	0.473
integral	0.590	0.337	0.615
integrity	0.865	0.413	0.848
intellect	0.844	0.418	0.870
intellectual	0.906	0.455	0.845
intelligence	0.833	0.587	0.885
intelligent	0.917	0.541	0.868
intense	0.592	0.774	0.679
intensify	0.604	0.870	0.737
intensity	0.622	0.930	0.952
intensive	0.570	0.842	0.776
intent	0.550	0.481	0.500
inter	0.510	0.375	0.466
interactive	0.727	0.811	0.770
intercourse	0.551	0.608	0.557
interest	0.780	0.667	0.618
interested	0.750	0.529	0.725
interesting	0.927	0.726	0.731
interface	0.643	0.357	0.600
interference	0.396	0.736	0.357
intergalactic	0.562	0.661	0.741
interior	0.618	0.157	0.462
interlude	0.470	0.417	0.377
interminable	0.327	0.481	0.561
intermission	0.490	0.360	0.402
intern	0.459	0.460	0.392
internal	0.439	0.349	0.423
international	0.800	0.519	0.702
internet	0.760	0.462	0.755
interpolation	0.419	0.506	0.528
interpret	0.646	0.625	0.673
interpretation	0.677	0.594	0.620
interpretive	0.531	0.549	0.595
interrupted	0.281	0.559	0.333
interstate	0.520	0.443	0.600
interstellar	0.708	0.702	0.622
interstitial	0.333	0.471	0.534
interval	0.510	0.284	0.400
intervention	0.388	0.696	0.689
interview	0.573	0.770	0.619
intimacy	0.857	0.802	0.558
intimate	0.724	0.598	0.393
intimidating	0.229	0.790	0.708
intolerant	0.135	0.676	0.509
intoxicated	0.079	0.824	0.246
intoxicating	0.224	0.760	0.464
intoxication	0.323	0.710	0.400
intravenous	0.357	0.538	0.458
intricate	0.559	0.704	0.500
intrigue	0.362	0.830	0.327
intriguing	0.422	0.713	0.462
intro	0.510	0.331	0.657
introduction	0.612	0.413	0.640
introductory	0.635	0.368	0.593
introspection	0.603	0.337	0.575
introspective	0.552	0.360	0.471
intuition	0.857	0.508	0.602
intuitive	0.771	0.573	0.690
invader	0.200	0.827	0.618
invalid	0.180	0.330	0.255
invasion	0.271	0.843	0.808
invasive	0.194	0.730	0.598
invention	0.714	0.577	0.811
inventive	0.780	0.627	0.721
inventor	0.781	0.667	0.847
inverse	0.459	0.337	0.319
inverted	0.310	0.471	0.357
investigate	0.640	0.500	0.781
investigation	0.531	0.592	0.820
invincible	0.867	0.853	0.914
invisibility	0.438	0.461	0.382
invisible	0.417	0.345	0.412
invitation	0.802	0.549	0.647
inviting	0.938	0.571	0.538
invocation	0.430	0.620	0.673
invoke	0.583	0.740	0.579
ion	0.429	0.330	0.408
irate	0.188	0.852	0.474
iris	0.708	0.275	0.380
iron	0.448	0.351	0.679
ironic	0.435	0.550	0.500
irony	0.390	0.587	0.508
irrational	0.125	0.648	0.394
irregular	0.312	0.548	0.321
irreplaceable	0.479	0.580	0.833
irrepressible	0.512	0.566	0.745
irresistible	0.823	0.833	0.839
irresponsible	0.177	0.680	0.241
irreverent	0.191	0.694	0.634
irreversible	0.170	0.541	0.667
irritating	0.104	0.912	0.393
irritation	0.073	0.833	0.496
island	0.745	0.347	0.432
isolate	0.235	0.422	0.336
isolated	0.221	0.356	0.255
isolation	0.198	0.338	0.339
isotope	0.429	0.404	0.407
issue	0.316	0.819	0.351
itch	0.319	0.610	0.465
itchy	0.334	0.726	0.296
item	0.594	0.270	0.465
jack	0.487	0.450	0.441
jackass	0.188	0.692	0.279
jacket	0.656	0.302	0.382
jackhammer	0.199	0.690	0.519
jackpot	0.950	0.750	0.786
jacks	0.490	0.400	0.505
jade	0.604	0.410	0.455
jaded	0.255	0.560	0.400
jag	0.408	0.440	0.427
jagged	0.082	0.462	0.213
jaguar	0.559	0.710	0.654
jail	0.094	0.898	0.480
jailbird	0.240	0.567	0.473
jailbreak	0.354	0.629	0.471
jailhouse	0.104	0.887	0.430
jam	0.510	0.548	0.318
jammer	0.417	0.540	0.491
japan	0.667	0.482	0.580
jarhead	0.408	0.530	0.464
jarring	0.210	0.673	0.309
jasmine	0.765	0.230	0.286
jasper	0.480	0.425	0.402
java	0.459	0.321	0.343
jaw	0.500	0.510	0.420
jaws	0.385	0.528	0.455
jay	0.531	0.408	0.389
jazz	0.677	0.362	0.450
jazzy	0.725	0.431	0.389
jealous	0.173	0.855	0.345
jealousy	0.146	0.783	0.481
jean	0.602	0.444	0.364
jeans	0.622	0.324	0.371
jeep	0.602	0.510	0.612
jelly	0.651	0.294	0.256
jellybean	0.592	0.406	0.399
jellyfish	0.531	0.567	0.377
jenny	0.542	0.406	0.407
jerk	0.194	0.630	0.238
jerks	0.214	0.788	0.395
jerky	0.233	0.538	0.358
jersey	0.594	0.317	0.411
jest	0.520	0.736	0.222
jesus	0.800	0.400	0.620
jet	0.612	0.721	0.606
jewel	0.827	0.588	0.625
jig	0.531	0.396	0.357
jigsaw	0.594	0.582	0.519
jihad	0.323	0.660	0.444
jimmy	0.579	0.321	0.311
jingle	0.635	0.500	0.424
jittery	0.344	0.856	0.255
jive	0.561	0.551	0.373
job	0.694	0.541	0.717
jog	0.510	0.708	0.519
john	0.562	0.382	0.327
joint	0.615	0.392	0.566
jointly	0.708	0.425	0.602
joke	0.704	0.610	0.316
joker	0.771	0.760	0.416
jolly	0.959	0.705	0.708
jot	0.406	0.323	0.350
jour	0.479	0.394	0.415
journal	0.688	0.240	0.352
journey	0.910	0.702	0.625
journeyman	0.765	0.596	0.741
joust	0.520	0.528	0.551
jovial	0.823	0.460	0.526
joy	0.980	0.824	0.794
joyful	0.990	0.740	0.667
joyous	0.958	0.580	0.728
joyride	0.694	0.550	0.500
jubilant	0.844	0.673	0.664
jubilee	0.916	0.500	0.579
judge	0.510	0.604	0.857
jug	0.520	0.250	0.213
juggle	0.594	0.760	0.426
juggling	0.562	0.874	0.346
juice	0.776	0.281	0.352
juicy	0.823	0.529	0.490
juju	0.541	0.519	0.206
juke	0.500	0.491	0.410
jukebox	0.699	0.540	0.429
jumbo	0.680	0.552	0.447
jump	0.625	0.865	0.611
jumper	0.615	0.336	0.481
jumpy	0.353	0.810	0.216
jungle	0.500	0.510	0.481
junior	0.635	0.343	0.304
junk	0.115	0.481	0.118
junkie	0.135	0.860	0.363
junky	0.385	0.595	0.343
junkyard	0.177	0.398	0.302
justice	0.760	0.538	0.787
justification	0.622	0.444	0.661
justify	0.612	0.473	0.615
juvenile	0.678	0.490	0.526
juxtaposition	0.427	0.500	0.460
kaiser	0.470	0.509	0.690
kaleidoscope	0.615	0.439	0.580
kamikaze	0.204	0.810	0.645
kangaroo	0.716	0.333	0.301
kanji	0.510	0.413	0.425
kappa	0.469	0.375	0.366
karaoke	0.763	0.649	0.342
karate	0.562	0.833	0.598
karma	0.500	0.510	0.537
karmic	0.357	0.459	0.464
kazoo	0.503	0.462	0.411
kebab	0.531	0.431	0.377
keel	0.344	0.417	0.419
keen	0.823	0.719	0.806
keep	0.714	0.296	0.547
keeper	0.612	0.457	0.773
keg	0.551	0.389	0.404
ken	0.438	0.409	0.360
kerosene	0.302	0.472	0.427
key	0.615	0.275	0.519
keyboard	0.573	0.279	0.349
khan	0.463	0.476	0.529
kick	0.271	0.791	0.526
kicking	0.327	0.802	0.510
kid	0.760	0.453	0.298
kidding	0.622	0.625	0.457
kidnapping	0.094	0.880	0.561
kids	0.837	0.500	0.417
kill	0.052	0.941	0.736
killer	0.041	0.971	0.543
killing	0.080	0.959	0.696
killjoy	0.178	0.550	0.324
kiln	0.451	0.423	0.414
kin	0.543	0.441	0.457
kind	0.918	0.240	0.618
kindergarten	0.833	0.462	0.308
kindness	0.938	0.350	0.508
kindred	0.760	0.418	0.517
kinetic	0.582	0.540	0.537
king	0.677	0.690	0.892
kingdom	0.714	0.547	0.910
kingpin	0.357	0.626	0.642
kink	0.337	0.634	0.321
kinky	0.449	0.558	0.361
kiosk	0.500	0.286	0.321
kirk	0.510	0.390	0.388
kiss	0.967	0.813	0.630
kissy	0.874	0.684	0.402
kit	0.583	0.344	0.420
kitchen	0.700	0.234	0.398
kite	0.643	0.500	0.573
kitten	0.816	0.343	0.260
kiwi	0.646	0.273	0.282
knack	0.562	0.518	0.820
knapsack	0.551	0.317	0.268
knee	0.520	0.245	0.396
knife	0.344	0.717	0.573
knight	0.780	0.441	0.835
knock	0.312	0.531	0.527
knockout	0.388	0.755	0.664
knot	0.541	0.221	0.408
knots	0.418	0.346	0.267
know	0.765	0.361	0.704
knowing	0.833	0.353	0.658
knowledge	0.847	0.430	0.896
knuckles	0.271	0.461	0.320
koala	0.608	0.210	0.311
kook	0.417	0.471	0.398
kooky	0.418	0.582	0.366
kool-aid	0.531	0.318	0.393
kos	0.500	0.471	0.407
kosher	0.469	0.443	0.312
kraut	0.388	0.500	0.390
kris	0.427	0.417	0.407
kryptonite	0.306	0.690	0.588
lab	0.479	0.500	0.600
label	0.582	0.245	0.423
labor	0.594	0.639	0.754
laboring	0.705	0.644	0.737
labyrinth	0.479	0.811	0.491
lac	0.408	0.418	0.331
lace	0.625	0.200	0.293
lacking	0.229	0.375	0.121
lackluster	0.250	0.311	0.264
lad	0.637	0.388	0.336
laden	0.392	0.478	0.554
lady	0.854	0.481	0.602
ladybug	0.602	0.400	0.224
ladylike	0.592	0.559	0.538
lag	0.220	0.375	0.246
lager	0.584	0.480	0.353
lagoon	0.660	0.231	0.373
lair	0.469	0.438	0.392
lake	0.694	0.196	0.425
lamb	0.646	0.284	0.321
lame	0.145	0.410	0.217
lament	0.198	0.398	0.352
lamenting	0.156	0.390	0.254
lamp	0.510	0.260	0.309
lance	0.406	0.620	0.587
land	0.582	0.260	0.616
landfill	0.398	0.423	0.324
landing	0.552	0.696	0.596
landlord	0.684	0.500	0.858
landmark	0.694	0.355	0.681
lands	0.594	0.280	0.492
landscape	0.719	0.176	0.423
landscaping	0.823	0.379	0.519
landslide	0.250	0.864	0.530
lane	0.449	0.490	0.451
language	0.677	0.337	0.704
languid	0.281	0.270	0.283
languish	0.235	0.408	0.382
lap	0.583	0.510	0.412
lapse	0.420	0.316	0.281
laptop	0.724	0.270	0.519
larceny	0.272	0.821	0.454
lard	0.427	0.239	0.179
large	0.704	0.565	0.736
largo	0.521	0.480	0.517
lark	0.570	0.292	0.352
laser	0.469	0.531	0.769
lash	0.235	0.794	0.609
lass	0.656	0.536	0.433
lasting	0.804	0.535	0.745
late	0.245	0.358	0.315
latex	0.479	0.413	0.325
latitude	0.562	0.306	0.490
lattice	0.406	0.420	0.349
laud	0.493	0.427	0.383
laudable	0.740	0.472	0.682
laugh	0.980	0.639	0.587
laughable	0.592	0.627	0.298
laughing	0.906	0.596	0.534
laughs	0.812	0.846	0.425
laughter	0.959	0.654	0.588
launch	0.684	0.814	0.598
laundry	0.644	0.292	0.377
laureate	0.724	0.402	0.702
lava	0.280	0.539	0.615
lavender	0.812	0.198	0.388
lavish	0.792	0.648	0.730
law	0.740	0.590	0.815
lawless	0.219	0.690	0.420
lawnmower	0.480	0.531	0.355
lawsuit	0.219	0.794	0.611
lawyer	0.521	0.569	0.784
lax	0.430	0.401	0.300
laxative	0.271	0.550	0.528
lay	0.521	0.336	0.491
layered	0.571	0.306	0.436
laziness	0.271	0.240	0.132
lazy	0.392	0.264	0.096
lazyday	0.337	0.319	0.145
lea	0.583	0.294	0.358
lead	0.323	0.657	0.455
leader	0.833	0.582	0.926
leading	0.823	0.698	0.954
leads	0.530	0.471	0.615
leaf	0.583	0.156	0.294
league	0.656	0.340	0.462
leak	0.378	0.833	0.520
lean	0.734	0.353	0.438
leaning	0.480	0.409	0.352
leap	0.750	0.663	0.667
learn	0.833	0.643	0.829
learned	0.704	0.462	0.543
learning	0.833	0.588	0.574
leash	0.320	0.347	0.427
leather	0.510	0.324	0.341
leave	0.375	0.315	0.295
leaving	0.163	0.542	0.371
ledge	0.406	0.235	0.339
lee	0.510	0.269	0.296
leech	0.250	0.623	0.268
leeches	0.115	0.698	0.295
leer	0.612	0.348	0.509
leeway	0.562	0.577	0.569
left	0.354	0.370	0.361
leftovers	0.219	0.350	0.116
lefty	0.490	0.406	0.379
leg	0.510	0.373	0.313
legacy	0.792	0.529	0.827
legal	0.653	0.387	0.887
legalize	0.510	0.460	0.818
legend	0.837	0.519	0.750
legendary	0.857	0.537	0.863
legion	0.469	0.570	0.852
legislature	0.540	0.435	0.698
legit	0.747	0.427	0.849
lego	0.600	0.294	0.189
legs	0.479	0.407	0.228
leisure	0.631	0.429	0.421
leisurely	0.806	0.250	0.367
lemma	0.530	0.284	0.391
lemon	0.596	0.317	0.316
lemonade	0.661	0.287	0.412
lengthy	0.570	0.342	0.528
lens	0.420	0.245	0.472
leopard	0.542	0.755	0.611
leprechaun	0.417	0.480	0.417
leprosy	0.130	0.670	0.349
less	0.265	0.240	0.115
lesson	0.704	0.577	0.593
let	0.427	0.373	0.307
lethal	0.156	0.800	0.745
lethargic	0.214	0.245	0.375
letter	0.635	0.279	0.342
letters	0.663	0.327	0.364
leukemia	0.094	0.572	0.351
leverage	0.459	0.500	0.629
levitate	0.561	0.598	0.551
lewd	0.188	0.673	0.412
lexicon	0.561	0.463	0.615
ley	0.604	0.389	0.764
liar	0.042	0.606	0.339
liberal	0.565	0.565	0.755
liberalism	0.562	0.712	0.750
liberate	0.760	0.632	0.708
liberating	0.915	0.620	0.745
liberation	0.745	0.614	0.857
liberty	0.938	0.579	0.836
libido	0.770	0.602	0.571
librarian	0.625	0.135	0.509
library	0.776	0.122	0.549
lice	0.133	0.500	0.194
lick	0.470	0.482	0.330
lid	0.490	0.189	0.255
lie	0.130	0.725	0.272
liege	0.479	0.426	0.452
lien	0.396	0.580	0.441
life	0.918	0.615	0.824
lifeblood	0.673	0.690	0.708
lifeless	0.042	0.333	0.163
lifelike	0.776	0.567	0.765
lifeline	0.735	0.552	0.496
lifer	0.427	0.519	0.398
lifesaver	0.908	0.745	0.703
lifestyle	0.750	0.472	0.645
lifetime	0.816	0.559	0.736
lift	0.704	0.518	0.656
lifted	0.714	0.441	0.657
liftoff	0.531	0.667	0.588
light	0.771	0.320	0.519
lighthouse	0.622	0.240	0.510
lightness	0.794	0.360	0.526
lightning	0.429	0.683	0.595
lights	0.750	0.480	0.575
likable	0.865	0.480	0.663
like	0.719	0.353	0.446
likely	0.633	0.356	0.454
likeness	0.688	0.410	0.561
liking	0.963	0.604	0.589
lilac	0.688	0.180	0.357
lily	0.640	0.245	0.263
limbo	0.385	0.284	0.309
lime	0.594	0.240	0.415
limelight	0.667	0.639	0.694
limestone	0.602	0.323	0.381
limit	0.427	0.453	0.500
limited	0.229	0.273	0.380
limousine	0.638	0.531	0.640
limp	0.393	0.440	0.172
lin	0.416	0.362	0.343
line	0.541	0.180	0.353
lineage	0.633	0.465	0.721
linear	0.646	0.250	0.472
lines	0.542	0.317	0.330
linger	0.480	0.311	0.412
lingering	0.630	0.643	0.667
linguistics	0.552	0.390	0.618
link	0.427	0.264	0.491
lint	0.388	0.173	0.214
lion	0.532	0.717	0.682
lip	0.541	0.348	0.443
lipstick	0.653	0.429	0.306
liquid	0.562	0.235	0.307
liquidator	0.354	0.663	0.750
liquor	0.603	0.702	0.433
lira	0.530	0.255	0.370
lisp	0.365	0.412	0.288
list	0.528	0.260	0.402
listen	0.771	0.360	0.445
listless	0.219	0.350	0.231
litany	0.510	0.365	0.482
literal	0.570	0.353	0.574
literary	0.719	0.324	0.667
literature	0.708	0.250	0.598
lithe	0.656	0.596	0.602
lithium	0.417	0.330	0.430
litigation	0.388	0.760	0.602
litter	0.255	0.551	0.110
little	0.385	0.160	0.213
live	0.880	0.673	0.676
lively	0.847	0.810	0.642
livid	0.469	0.788	0.490
living	0.865	0.608	0.727
llama	0.490	0.590	0.519
lml	0.448	0.519	0.385
load	0.385	0.417	0.528
loaf	0.755	0.250	0.277
loathing	0.083	0.796	0.368
loathsome	0.120	0.694	0.343
lobster	0.571	0.356	0.291
local	0.656	0.269	0.452
locate	0.583	0.520	0.786
location	0.615	0.375	0.546
loch	0.449	0.235	0.425
lock	0.271	0.585	0.600
locker	0.439	0.300	0.393
locket	0.615	0.327	0.616
loco	0.306	0.774	0.226
locomotion	0.470	0.600	0.595
locomotive	0.542	0.650	0.721
locust	0.479	0.412	0.417
lodge	0.656	0.356	0.474
loft	0.510	0.378	0.343
lofty	0.755	0.306	0.569
log	0.591	0.371	0.395
logic	0.646	0.245	0.819
logical	0.805	0.400	0.648
logistics	0.633	0.500	0.730
logo	0.469	0.296	0.565
lollipop	0.628	0.483	0.357
lone	0.198	0.204	0.367
loneliness	0.146	0.182	0.222
lonely	0.250	0.226	0.238
loner	0.347	0.152	0.221
lonesome	0.281	0.213	0.336
long	0.541	0.353	0.543
longevity	0.750	0.353	0.745
longing	0.604	0.434	0.560
longitude	0.479	0.310	0.516
loo	0.385	0.357	0.283
look	0.719	0.429	0.615
lookout	0.698	0.538	0.639
loom	0.531	0.245	0.325
looming	0.367	0.750	0.528
loon	0.429	0.392	0.325
loony	0.439	0.474	0.295
loop	0.516	0.343	0.317
loopy	0.438	0.520	0.195
loose	0.573	0.312	0.365
lop	0.429	0.363	0.426
lord	0.618	0.327	0.684
lords	0.571	0.356	0.781
lore	0.719	0.373	0.768
lose	0.115	0.538	0.176
loser	0.083	0.510	0.155
losing	0.076	0.686	0.223
loss	0.062	0.567	0.211
lost	0.199	0.663	0.148
lot	0.531	0.215	0.370
lotion	0.724	0.261	0.188
lots	0.604	0.417	0.424
lottery	0.771	0.731	0.491
lotus	0.604	0.377	0.510
loud	0.573	0.650	0.870
loudness	0.350	0.582	0.620
lounge	0.592	0.245	0.466
lounging	0.735	0.167	0.449
lousy	0.125	0.482	0.234
lovable	0.948	0.335	0.565
love	1.000	0.519	0.673
loved	0.927	0.452	0.582
lovee	0.949	0.592	0.611
loveee	0.927	0.592	0.693
loveless	0.102	0.365	0.216
lovelife	0.837	0.610	0.592
loveliness	0.959	0.509	0.750
lovelovelove	0.948	0.582	0.554
lovely	0.917	0.456	0.741
lovemaking	0.969	0.927	0.814
lover	0.881	0.816	0.750
lovesick	0.796	0.842	0.500
lovethis	0.867	0.552	0.526
loving	0.948	0.612	0.636
low	0.292	0.220	0.102
lowdown	0.306	0.441	0.441
lower	0.327	0.296	0.258
lowlands	0.323	0.290	0.331
lowlife	0.296	0.529	0.309
lowly	0.562	0.294	0.417
lox	0.490	0.373	0.318
loyal	0.896	0.265	0.657
loyalty	0.885	0.406	0.793
lsd	0.375	0.471	0.390
lubrication	0.624	0.646	0.491
lucid	0.771	0.490	0.705
luck	0.854	0.490	0.717
lucky	0.960	0.610	0.793
ludicrous	0.137	0.553	0.274
lug	0.344	0.443	0.340
lull	0.602	0.130	0.402
lullaby	0.796	0.156	0.339
lumbering	0.354	0.561	0.655
luminous	0.918	0.392	0.783
lump	0.438	0.337	0.463
lunacy	0.132	0.847	0.330
lunar	0.562	0.296	0.427
lunatic	0.125	0.792	0.442
lunch	0.880	0.410	0.542
lunchbox	0.663	0.346	0.346
lunchtime	0.896	0.398	0.444
lunge	0.354	0.721	0.509
lungs	0.531	0.352	0.555
lurid	0.186	0.833	0.536
lurking	0.421	0.781	0.575
luscious	0.885	0.552	0.545
lush	0.740	0.783	0.833
lust	0.469	0.944	0.518
lustful	0.427	0.896	0.643
lusty	0.469	0.941	0.673
lute	0.459	0.407	0.500
luxurious	0.947	0.644	0.754
luxury	0.932	0.673	0.750
lying	0.208	0.704	0.317
lynch	0.167	0.885	0.482
lynching	0.135	0.920	0.548
lynx	0.510	0.590	0.567
lyre	0.719	0.347	0.414
lyric	0.702	0.269	0.464
lyrical	0.708	0.451	0.618
lyrics	0.582	0.214	0.333
macadamia	0.635	0.330	0.434
macarena	0.802	0.601	0.368
mace	0.450	0.412	0.415
mach	0.541	0.432	0.463
machete	0.260	0.690	0.474
machine	0.510	0.500	0.707
machinery	0.458	0.615	0.629
macho	0.643	0.690	0.676
mad	0.219	0.873	0.277
madam	0.580	0.308	0.571
madame	0.604	0.500	0.635
madden	0.329	0.602	0.457
madder	0.323	0.853	0.267
mademoiselle	0.752	0.459	0.461
madhouse	0.156	0.736	0.440
madman	0.135	0.880	0.312
madness	0.104	0.804	0.440
maestro	0.823	0.357	0.849
mafia	0.204	0.867	0.676
magazine	0.615	0.332	0.377
mage	0.622	0.373	0.453
magenta	0.635	0.275	0.415
maggot	0.235	0.500	0.235
magic	0.868	0.663	0.578
magical	0.875	0.651	0.595
magician	0.714	0.657	0.551
magma	0.323	0.623	0.609
magnet	0.571	0.318	0.553
magnetic	0.612	0.529	0.673
magnificent	1.000	0.680	0.886
magnify	0.729	0.561	0.839
magnolia	0.558	0.343	0.379
magpie	0.500	0.458	0.327
mahogany	0.602	0.225	0.393
maid	0.406	0.324	0.300
maiden	0.755	0.396	0.461
mail	0.615	0.231	0.548
mailbox	0.573	0.222	0.404
main	0.667	0.510	0.811
mainstay	0.694	0.400	0.713
mainstream	0.653	0.527	0.660
maintain	0.684	0.398	0.647
majestic	0.948	0.731	0.906
majesty	0.823	0.602	0.955
major	0.684	0.538	0.874
majority	0.684	0.560	0.930
make	0.684	0.420	0.480
makeup	0.740	0.333	0.331
malaise	0.150	0.600	0.161
malevolent	0.094	0.854	0.613
malfunction	0.125	0.577	0.229
malice	0.073	0.811	0.492
malicious	0.177	0.765	0.607
mall	0.724	0.663	0.492
malpractice	0.094	0.559	0.330
malt	0.750	0.373	0.324
mama	0.860	0.413	0.728
mambo	0.808	0.622	0.445
mamma	0.600	0.358	0.449
mammoth	0.480	0.471	0.537
mammy	0.680	0.415	0.436
mandarin	0.625	0.398	0.491
mandatory	0.271	0.667	0.777
mandolin	0.708	0.433	0.367
mane	0.521	0.277	0.373
maneuver	0.615	0.663	0.608
mango	0.765	0.327	0.290
manhole	0.378	0.500	0.516
mania	0.290	0.683	0.382
maniac	0.120	0.849	0.431
maniacal	0.200	0.848	0.500
manic	0.054	0.892	0.368
manifest	0.667	0.647	0.704
manifestation	0.583	0.750	0.655
manifesto	0.646	0.519	0.676
manipulation	0.188	0.775	0.536
mankind	0.823	0.471	0.768
manly	0.698	0.633	0.846
manna	0.698	0.294	0.544
mannequin	0.427	0.302	0.295
manners	0.816	0.284	0.517
mansion	0.847	0.490	0.717
mantis	0.480	0.355	0.421
mantra	0.396	0.249	0.357
manual	0.635	0.245	0.449
manufacture	0.868	0.703	0.780
manufacturing	0.653	0.613	0.804
map	0.561	0.229	0.463
maple	0.541	0.390	0.339
mar	0.622	0.544	0.545
marathon	0.646	0.778	0.740
marble	0.604	0.212	0.667
marbles	0.714	0.345	0.241
march	0.531	0.200	0.483
mare	0.541	0.320	0.417
margarita	0.750	0.438	0.420
marginal	0.235	0.644	0.345
mariachi	0.710	0.559	0.609
marijuana	0.312	0.779	0.558
marine	0.633	0.471	0.679
maritime	0.646	0.490	0.713
mark	0.491	0.231	0.600
marked	0.592	0.358	0.554
marker	0.500	0.333	0.605
market	0.724	0.480	0.521
marketing	0.521	0.774	0.675
marks	0.430	0.480	0.424
marmalade	0.729	0.370	0.288
maroon	0.469	0.358	0.336
marooned	0.229	0.480	0.160
marquis	0.521	0.444	0.562
marriage	0.844	0.684	0.750
married	0.674	0.570	0.602
marry	0.896	0.765	0.673
marshmallow	0.740	0.441	0.391
martial	0.480	0.710	0.737
martini	0.828	0.500	0.519
martyr	0.281	0.708	0.509
martyrdom	0.323	0.745	0.442
marvel	0.961	0.755	0.866
marvellous	0.878	0.809	0.849
marvelous	0.948	0.637	0.778
marzipan	0.684	0.380	0.258
mascara	0.575	0.450	0.269
masculine	0.653	0.540	0.773
mash	0.440	0.363	0.283
mashed	0.531	0.337	0.194
mask	0.510	0.490	0.537
masked	0.375	0.549	0.518
masks	0.510	0.472	0.241
masochism	0.194	0.845	0.483
masochist	0.164	0.784	0.353
mason	0.541	0.442	0.580
masquerade	0.431	0.633	0.446
mass	0.458	0.245	0.277
massacre	0.031	0.887	0.640
massage	0.708	0.356	0.413
massive	0.569	0.660	0.750
mast	0.542	0.390	0.580
master	0.694	0.490	0.849
masterful	0.854	0.510	0.960
mastermind	0.792	0.625	0.918
masterpiece	0.926	0.623	0.847
mastery	0.755	0.648	0.873
masturbate	0.552	0.926	0.500
masturbation	0.542	0.961	0.509
mat	0.459	0.221	0.304
matador	0.224	0.880	0.667
match	0.599	0.573	0.500
matchbook	0.562	0.391	0.412
matchmaker	0.615	0.509	0.519
mate	0.847	0.417	0.669
material	0.521	0.363	0.439
materialism	0.220	0.390	0.556
materialistic	0.420	0.506	0.589
materials	0.633	0.361	0.473
maternal	0.847	0.417	0.634
math	0.417	0.375	0.600
mathematical	0.620	0.500	0.548
mathematician	0.541	0.418	0.773
mathematics	0.438	0.435	0.664
matinee	0.694	0.578	0.447
matrimony	0.850	0.637	0.843
matrix	0.551	0.378	0.673
matter	0.487	0.353	0.562
mattress	0.612	0.255	0.397
mature	0.625	0.347	0.600
maturity	0.827	0.400	0.806
maudlin	0.337	0.417	0.368
mausoleum	0.344	0.281	0.594
maverick	0.354	0.676	0.409
maxim	0.875	0.562	0.887
maximum	0.724	0.724	0.852
may	0.704	0.273	0.245
mayday	0.344	0.643	0.423
mayhem	0.188	0.870	0.364
mayor	0.469	0.481	0.818
